train_loss,val_loss
0.9677778787612915,1.0322504949569702
0.8780254306793213,0.9259546446800232
0.7423929133415222,0.7794735884666443
0.5765831117630005,0.6148730826377868
0.4250729546546936,0.4557362461090088
0.3032238335609436,0.3250434112548828
0.19952599477767943,0.21266090095043183
0.12843598902225495,0.13752312272787093
